run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1662511	PRJEB15541	SAMEA4470842	ERX1732832	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662511/ERR1662511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662511/ERR1662511_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662511/run2_FS856_GGATGT_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662511/run2_FS856_GGATGT_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662511	
ERR1662512	PRJEB15541	SAMEA4470842	ERX1732833	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662512/ERR1662512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662512/ERR1662512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662512/run1_FS856_GGATGT_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662512/run1_FS856_GGATGT_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662512	
ERR1662513	PRJEB15541	SAMEA4470842	ERX1732834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662513/ERR1662513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662513/ERR1662513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662513/run2_FS856_GGATGT_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662513/run2_FS856_GGATGT_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662513	
ERR1662515	PRJEB15541	SAMEA4470842	ERX1732836	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662515/ERR1662515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662515/ERR1662515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662515/run2_FS856_GGATGT_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662515/run2_FS856_GGATGT_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662515	
ERR1662518	PRJEB15541	SAMEA4470842	ERX1732839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662518/ERR1662518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662518/ERR1662518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662518/run2_FS856_GGATGT_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662518/run2_FS856_GGATGT_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662518	
ERR1662519	PRJEB15541	SAMEA4470842	ERX1732840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662519/ERR1662519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662519/ERR1662519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662519/run2_FS856_GGATGT_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662519/run2_FS856_GGATGT_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662519	
ERR1662523	PRJEB15541	SAMEA4470842	ERX1732844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662523/ERR1662523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662523/ERR1662523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662523/run2_FS856_GGATGT_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662523/run2_FS856_GGATGT_L006_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662523	
ERR1662525	PRJEB15541	SAMEA4470842	ERX1732846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662525/ERR1662525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662525/ERR1662525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662525/run2_FS856_GGATGT_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662525/run2_FS856_GGATGT_L004_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662525	
ERR1662526	PRJEB15541	SAMEA4470842	ERX1732847	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662526/ERR1662526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662526/ERR1662526_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662526/run2_FS856_GGATGT_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662526/run2_FS856_GGATGT_L005_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662526	
ERR1662528	PRJEB15541	SAMEA4470842	ERX1732849	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662528/ERR1662528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662528/ERR1662528_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662528/run2_FS856_GGATGT_L004_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662528/run2_FS856_GGATGT_L004_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662528	
ERR1662532	PRJEB15541	SAMEA4470842	ERX1732853	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662532/ERR1662532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662532/ERR1662532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662532/run2_FS856_GGATGT_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662532/run2_FS856_GGATGT_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662532	
ERR1664670	PRJEB15541	SAMEA4473424	ERX1734981	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664670/ERR1664670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664670/ERR1664670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664670/FS841_RNA_AAGGGA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664670/FS841_RNA_AAGGGA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1664670	
ERR1664671	PRJEB15541	SAMEA4473424	ERX1734982	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664671/ERR1664671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664671/ERR1664671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664671/FS841_RNA_AAGGGA_L002_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664671/FS841_RNA_AAGGGA_L002_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1664671	
ERR1664681	PRJEB15541	SAMEA4473425	ERX1734992	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664681/ERR1664681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664681/ERR1664681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664681/FS844_RNA_GGACCC_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664681/FS844_RNA_GGACCC_L002_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1664681	
ERR1664683	PRJEB15541	SAMEA4473425	ERX1734994	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664683/ERR1664683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664683/ERR1664683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664683/FS844_RNA_GGACCC_L002_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664683/FS844_RNA_GGACCC_L002_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1664683	
ERR1664685	PRJEB15541	SAMEA4473425	ERX1734996	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1664685/ERR1664685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1664685/ERR1664685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664685/FS844_RNA_GGACCC_L002_R1_012.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664685/FS844_RNA_GGACCC_L002_R2_012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1664685	
ERR1664691	PRJEB15541	SAMEA4473426	ERX1735002	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664691/ERR1664691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664691/ERR1664691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664691/FS848_RNA_TTCAGC_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664691/FS848_RNA_TTCAGC_L002_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1664691	
ERR1664696	PRJEB15541	SAMEA4473427	ERX1735007	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1664696/ERR1664696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1664696/ERR1664696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664696/FS851_AAGGGA_L001_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664696/FS851_AAGGGA_L001_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1664696	
ERR1664697	PRJEB15541	SAMEA4473427	ERX1735008	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1664697/ERR1664697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1664697/ERR1664697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664697/FS851_AAGGGA_L001_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664697/FS851_AAGGGA_L001_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1664697	
ERR1664698	PRJEB15541	SAMEA4473427	ERX1735009	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664698/ERR1664698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1664698/ERR1664698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664698/FS851_AAGGGA_L001_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664698/FS851_AAGGGA_L001_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1664698	
ERR1664700	PRJEB15541	SAMEA4473428	ERX1735011	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664700/ERR1664700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664700/ERR1664700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664700/FS852_CCTTCA_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664700/FS852_CCTTCA_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1664700	
ERR1664701	PRJEB15541	SAMEA4473428	ERX1735012	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664701/ERR1664701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664701/ERR1664701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664701/FS852_CCTTCA_L001_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664701/FS852_CCTTCA_L001_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1664701	
ERR1664713	PRJEB15541	SAMEA4473430	ERX1735024	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664713/ERR1664713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664713/ERR1664713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664713/FS856_TTCAGC_L001_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664713/FS856_TTCAGC_L001_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1664713	
ERR1664714	PRJEB15541	SAMEA4473431	ERX1735025	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1664714/ERR1664714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1664714/ERR1664714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664714/FS872_RNA_CCTTCA_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664714/FS872_RNA_CCTTCA_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1664714	
ERR1664719	PRJEB15541	SAMEA4473431	ERX1735030	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1664719/ERR1664719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1664719/ERR1664719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664719/FS872_RNA_CCTTCA_L002_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664719/FS872_RNA_CCTTCA_L002_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1664719	
ERR1664720	PRJEB15541	SAMEA4473432	ERX1735031	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664720/ERR1664720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1664720/ERR1664720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664720/FS879_RNA_AAGACG_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664720/FS879_RNA_AAGACG_L002_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1664720	
ERR1664721	PRJEB15541	SAMEA4473432	ERX1735032	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664721/ERR1664721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1664721/ERR1664721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664721/FS879_RNA_AAGACG_L002_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664721/FS879_RNA_AAGACG_L002_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1664721	
ERR1664723	PRJEB15541	SAMEA4473432	ERX1735034	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664723/ERR1664723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1664723/ERR1664723_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664723/FS879_RNA_AAGACG_L002_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664723/FS879_RNA_AAGACG_L002_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1664723	
ERR1664727	PRJEB15541	SAMEA4473433	ERX1735038	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1664727/ERR1664727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1664727/ERR1664727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664727/FS881_RNA_CCTCGG_L002_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664727/FS881_RNA_CCTCGG_L002_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1664727	
ERR5957045	PRJEB15541	SAMEA8800961	ERX5597566	155863	Methanothermococcus okinawensis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5957045/ERR5957045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/005/ERR5957045/ERR5957045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957045/MidCaymanRise_DCO_Methanothermococcus_SAGs-E23-QUALITY_PASSED_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957045/MidCaymanRise_DCO_Methanothermococcus_SAGs-E23-QUALITY_PASSED_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/005/ERR5957045
ERR5957046	PRJEB15541	SAMEA8800962	ERX5597567	155863	Methanothermococcus okinawensis	ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5957046/ERR5957046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR595/006/ERR5957046/ERR5957046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957046/MidCaymanRise_DCO_Methanothermococcus_SAGs-K20-QUALITY_PASSED_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957046/MidCaymanRise_DCO_Methanothermococcus_SAGs-K20-QUALITY_PASSED_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR595/006/ERR5957046
ERR1662184	PRJEB15541	SAMEA4470834	ERX1732505	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662184/ERR1662184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662184/ERR1662184_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662184/FS841_AAGGGA_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662184/FS841_AAGGGA_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662184	
ERR1662193	PRJEB15541	SAMEA4470834	ERX1732514	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662193/ERR1662193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662193/ERR1662193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662193/FS841_AAGGGA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662193/FS841_AAGGGA_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662193	
ERR1662194	PRJEB15541	SAMEA4470834	ERX1732515	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662194/ERR1662194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662194/ERR1662194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662194/FS841_AAGGGA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662194/FS841_AAGGGA_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662194	
ERR1662195	PRJEB15541	SAMEA4470834	ERX1732516	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662195/ERR1662195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662195/ERR1662195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662195/FS841_AAGGGA_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662195/FS841_AAGGGA_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662195	
ERR1662196	PRJEB15541	SAMEA4470834	ERX1732517	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662196/ERR1662196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662196/ERR1662196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662196/FS841_AAGGGA_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662196/FS841_AAGGGA_L004_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662196	
ERR1662201	PRJEB15541	SAMEA4470838	ERX1732522	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662201/ERR1662201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662201/ERR1662201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662201/FS849_CCTTCA_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662201/FS849_CCTTCA_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662201	
ERR1662203	PRJEB15541	SAMEA4470838	ERX1732524	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662203/ERR1662203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662203/ERR1662203_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662203/FS849_CCTTCA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662203/FS849_CCTTCA_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662203	
ERR1662204	PRJEB15541	SAMEA4470838	ERX1732525	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662204/ERR1662204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662204/ERR1662204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662204/FS849_CCTTCA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662204/FS849_CCTTCA_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662204	
ERR1662206	PRJEB15541	SAMEA4470838	ERX1732527	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662206/ERR1662206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662206/ERR1662206_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662206/FS849_CCTTCA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662206/FS849_CCTTCA_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662206	
ERR1662207	PRJEB15541	SAMEA4470838	ERX1732528	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662207/ERR1662207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662207/ERR1662207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662207/FS849_CCTTCA_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662207/FS849_CCTTCA_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662207	
ERR1662208	PRJEB15541	SAMEA4470839	ERX1732529	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662208/ERR1662208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662208/ERR1662208_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662208/FS851_GGACCC_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662208/FS851_GGACCC_L003_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662208	
ERR1662210	PRJEB15541	SAMEA4470839	ERX1732531	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662210/ERR1662210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662210/ERR1662210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662210/FS851_GGACCC_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662210/FS851_GGACCC_L005_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662210	
